date,split,actual,yhat,yhat_lower,yhat_upper,forecast_stage
2004-11-02,train,405.75,,,,actual_training_history
2004-11-03,train,398.45,,,,actual_training_history
2004-11-04,train,398.45,,,,actual_training_history
2004-11-05,train,375.25,,,,actual_training_history
2004-11-08,train,393.85,,,,actual_training_history
2004-11-09,train,393.85,,,,actual_training_history
2004-11-10,train,421.7,,,,actual_training_history
2004-11-11,train,433.8,,,,actual_training_history
2004-11-12,train,433.8,,,,actual_training_history
2004-11-15,train,433.8,,,,actual_training_history
2004-11-16,train,433.8,,,,actual_training_history
2004-11-17,train,433.8,,,,actual_training_history
2004-11-18,train,433.8,,,,actual_training_history
2004-11-19,train,433.8,,,,actual_training_history
2004-11-22,train,433.8,,,,actual_training_history
2004-11-23,train,433.8,,,,actual_training_history
2004-11-24,train,433.8,,,,actual_training_history
2004-11-25,train,433.8,,,,actual_training_history
2004-11-26,train,433.8,,,,actual_training_history
2004-11-29,train,433.8,,,,actual_training_history
2004-11-30,train,433.8,,,,actual_training_history
2004-12-01,train,425.25,,,,actual_training_history
2004-12-02,train,411.6,,,,actual_training_history
2004-12-03,train,398.0,,,,actual_training_history
2004-12-06,train,382.2,,,,actual_training_history
2004-12-07,train,406.35,,,,actual_training_history
2004-12-08,train,394.15,,,,actual_training_history
2004-12-09,train,394.15,,,,actual_training_history
2004-12-10,train,414.7,,,,actual_training_history
2004-12-13,train,436.05,,,,actual_training_history
2004-12-14,train,436.05,,,,actual_training_history
2004-12-15,train,436.05,,,,actual_training_history
2004-12-16,train,436.05,,,,actual_training_history
2004-12-17,train,436.05,,,,actual_training_history
2004-12-20,train,436.05,,,,actual_training_history
2004-12-21,train,436.05,,,,actual_training_history
2004-12-22,train,436.05,,,,actual_training_history
2004-12-23,train,436.05,,,,actual_training_history
2004-12-24,train,436.05,,,,actual_training_history
2004-12-27,train,436.05,,,,actual_training_history
2004-12-28,train,436.05,,,,actual_training_history
2004-12-29,train,436.05,,,,actual_training_history
2004-12-30,train,436.05,,,,actual_training_history
2004-12-31,train,436.05,,,,actual_training_history
2005-01-03,train,433.45,,,,actual_training_history
2005-01-04,train,427.15,,,,actual_training_history
2005-01-05,train,427.15,,,,actual_training_history
2005-01-06,train,415.35,,,,actual_training_history
2005-01-07,train,432.6,,,,actual_training_history
2005-01-10,train,439.6,,,,actual_training_history
2005-01-11,train,459.5,,,,actual_training_history
2005-01-12,train,499.75,,,,actual_training_history
2005-01-13,train,499.75,,,,actual_training_history
2005-01-14,train,499.75,,,,actual_training_history
2005-01-17,train,499.75,,,,actual_training_history
2005-01-18,train,499.75,,,,actual_training_history
2005-01-19,train,499.75,,,,actual_training_history
2005-01-20,train,499.75,,,,actual_training_history
2005-01-21,train,499.75,,,,actual_training_history
2005-01-24,train,499.75,,,,actual_training_history
2005-01-25,train,499.75,,,,actual_training_history
2005-01-26,train,499.75,,,,actual_training_history
2005-01-27,train,499.75,,,,actual_training_history
2005-01-28,train,499.75,,,,actual_training_history
2005-01-31,train,499.75,,,,actual_training_history
2005-02-01,train,499.75,,,,actual_training_history
2005-02-02,train,421.6,,,,actual_training_history
2005-02-03,train,431.75,,,,actual_training_history
2005-02-04,train,431.75,,,,actual_training_history
2005-02-07,train,420.4,,,,actual_training_history
2005-02-08,train,431.0,,,,actual_training_history
2005-02-09,train,443.6,,,,actual_training_history
2005-02-10,train,443.6,,,,actual_training_history
2005-02-11,train,460.8,,,,actual_training_history
2005-02-14,train,502.5,,,,actual_training_history
2005-02-15,train,502.5,,,,actual_training_history
2005-02-16,train,502.5,,,,actual_training_history
2005-02-17,train,502.5,,,,actual_training_history
2005-02-18,train,502.5,,,,actual_training_history
2005-02-21,train,502.5,,,,actual_training_history
2005-02-22,train,502.5,,,,actual_training_history
2005-02-23,train,502.5,,,,actual_training_history
2005-02-24,train,502.5,,,,actual_training_history
2005-02-25,train,502.5,,,,actual_training_history
2005-02-28,train,502.5,,,,actual_training_history
2005-03-01,train,502.5,,,,actual_training_history
2005-03-02,train,416.5,,,,actual_training_history
2005-03-03,train,430.2,,,,actual_training_history
2005-03-04,train,430.2,,,,actual_training_history
2005-03-07,train,423.55,,,,actual_training_history
2005-03-08,train,434.6,,,,actual_training_history
2005-03-09,train,434.6,,,,actual_training_history
2005-03-10,train,466.1,,,,actual_training_history
2005-03-11,train,461.85,,,,actual_training_history
2005-03-14,train,461.85,,,,actual_training_history
2005-03-15,train,461.85,,,,actual_training_history
2005-03-16,train,461.85,,,,actual_training_history
2005-03-17,train,461.85,,,,actual_training_history
2005-03-18,train,461.85,,,,actual_training_history
2005-03-21,train,461.85,,,,actual_training_history
2005-03-22,train,461.85,,,,actual_training_history
2005-03-23,train,461.85,,,,actual_training_history
2005-03-24,train,461.85,,,,actual_training_history
2005-03-25,train,461.85,,,,actual_training_history
2005-03-28,train,461.85,,,,actual_training_history
2005-03-29,train,461.85,,,,actual_training_history
2005-03-30,train,461.85,,,,actual_training_history
2005-03-31,train,461.85,,,,actual_training_history
2005-04-01,train,427.75,,,,actual_training_history
2005-04-04,train,423.9,,,,actual_training_history
2005-04-05,train,428.8,,,,actual_training_history
2005-04-06,train,428.8,,,,actual_training_history
2005-04-07,train,427.4,,,,actual_training_history
2005-04-08,train,438.6,,,,actual_training_history
2005-04-11,train,460.5,,,,actual_training_history
2005-04-12,train,460.5,,,,actual_training_history
2005-04-13,train,460.5,,,,actual_training_history
2005-04-14,train,460.5,,,,actual_training_history
2005-04-15,train,460.5,,,,actual_training_history
2005-04-18,train,460.5,,,,actual_training_history
2005-04-19,train,460.5,,,,actual_training_history
2005-04-20,train,460.5,,,,actual_training_history
2005-04-21,train,460.5,,,,actual_training_history
2005-04-22,train,460.5,,,,actual_training_history
2005-04-25,train,460.5,,,,actual_training_history
2005-04-26,train,460.5,,,,actual_training_history
2005-04-27,train,460.5,,,,actual_training_history
2005-04-28,train,460.5,,,,actual_training_history
2005-04-29,train,460.5,,,,actual_training_history
2005-05-02,train,426.0,,,,actual_training_history
2005-05-03,train,426.0,,,,actual_training_history
2005-05-04,train,424.6,,,,actual_training_history
2005-05-05,train,429.15,,,,actual_training_history
2005-05-06,train,429.15,,,,actual_training_history
2005-05-09,train,446.05,,,,actual_training_history
2005-05-10,train,463.5,,,,actual_training_history
2005-05-11,train,463.5,,,,actual_training_history
2005-05-12,train,505.65,,,,actual_training_history
2005-05-13,train,505.65,,,,actual_training_history
2005-05-16,train,505.65,,,,actual_training_history
2005-05-17,train,505.65,,,,actual_training_history
2005-05-18,train,505.65,,,,actual_training_history
2005-05-19,train,505.65,,,,actual_training_history
2005-05-20,train,505.65,,,,actual_training_history
2005-05-23,train,505.65,,,,actual_training_history
2005-05-24,train,505.65,,,,actual_training_history
2005-05-25,train,505.65,,,,actual_training_history
2005-05-26,train,505.65,,,,actual_training_history
2005-05-27,train,505.65,,,,actual_training_history
2005-05-30,train,505.65,,,,actual_training_history
2005-05-31,train,505.65,,,,actual_training_history
2005-06-01,train,424.35,,,,actual_training_history
2005-06-02,train,424.35,,,,actual_training_history
2005-06-03,train,424.35,,,,actual_training_history
2005-06-06,train,425.85,,,,actual_training_history
2005-06-07,train,423.5,,,,actual_training_history
2005-06-08,train,423.5,,,,actual_training_history
2005-06-09,train,444.15,,,,actual_training_history
2005-06-10,train,471.8,,,,actual_training_history
2005-06-13,train,504.25,,,,actual_training_history
2005-06-14,train,504.25,,,,actual_training_history
2005-06-15,train,504.25,,,,actual_training_history
2005-06-16,train,504.25,,,,actual_training_history
2005-06-17,train,504.25,,,,actual_training_history
2005-06-20,train,504.25,,,,actual_training_history
2005-06-21,train,504.25,,,,actual_training_history
2005-06-22,train,504.25,,,,actual_training_history
2005-06-23,train,504.25,,,,actual_training_history
2005-06-24,train,504.25,,,,actual_training_history
2005-06-27,train,504.25,,,,actual_training_history
2005-06-28,train,504.25,,,,actual_training_history
2005-06-29,train,504.25,,,,actual_training_history
2005-06-30,train,504.25,,,,actual_training_history
2005-07-01,train,422.2,,,,actual_training_history
2005-07-04,train,428.0,,,,actual_training_history
2005-07-05,train,428.0,,,,actual_training_history
2005-07-06,train,424.1,,,,actual_training_history
2005-07-07,train,425.2,,,,actual_training_history
2005-07-08,train,425.2,,,,actual_training_history
2005-07-11,train,456.5,,,,actual_training_history
2005-07-12,train,515.4,,,,actual_training_history
2005-07-13,train,515.4,,,,actual_training_history
2005-07-14,train,515.4,,,,actual_training_history
2005-07-15,train,515.4,,,,actual_training_history
2005-07-18,train,515.4,,,,actual_training_history
2005-07-19,train,515.4,,,,actual_training_history
2005-07-20,train,515.4,,,,actual_training_history
2005-07-21,train,515.4,,,,actual_training_history
2005-07-22,train,515.4,,,,actual_training_history
2005-07-25,train,515.4,,,,actual_training_history
2005-07-26,train,515.4,,,,actual_training_history
2005-07-27,train,515.4,,,,actual_training_history
2005-07-28,train,515.4,,,,actual_training_history
2005-07-29,train,515.4,,,,actual_training_history
2005-08-01,train,515.4,,,,actual_training_history
2005-08-02,train,411.1,,,,actual_training_history
2005-08-03,train,437.25,,,,actual_training_history
2005-08-04,train,425.2,,,,actual_training_history
2005-08-05,train,425.2,,,,actual_training_history
2005-08-08,train,436.2,,,,actual_training_history
2005-08-09,train,448.55,,,,actual_training_history
2005-08-10,train,448.55,,,,actual_training_history
2005-08-11,train,461.6,,,,actual_training_history
2005-08-12,train,515.7,,,,actual_training_history
2005-08-15,train,515.7,,,,actual_training_history
2005-08-16,train,515.7,,,,actual_training_history
2005-08-17,train,515.7,,,,actual_training_history
2005-08-18,train,515.7,,,,actual_training_history
2005-08-19,train,515.7,,,,actual_training_history
2005-08-22,train,515.7,,,,actual_training_history
2005-08-23,train,515.7,,,,actual_training_history
2005-08-24,train,515.7,,,,actual_training_history
2005-08-25,train,515.7,,,,actual_training_history
2005-08-26,train,515.7,,,,actual_training_history
2005-08-29,train,515.7,,,,actual_training_history
2005-08-30,train,515.7,,,,actual_training_history
2005-08-31,train,515.7,,,,actual_training_history
2005-09-01,train,515.7,,,,actual_training_history
2005-09-02,train,411.15,,,,actual_training_history
2005-09-05,train,425.5,,,,actual_training_history
2005-09-06,train,422.5,,,,actual_training_history
2005-09-07,train,422.5,,,,actual_training_history
2005-09-08,train,433.3,,,,actual_training_history
2005-09-09,train,448.25,,,,actual_training_history
2005-09-12,train,525.5,,,,actual_training_history
2005-09-13,train,525.5,,,,actual_training_history
2005-09-14,train,525.5,,,,actual_training_history
2005-09-15,train,525.5,,,,actual_training_history
2005-09-16,train,525.5,,,,actual_training_history
2005-09-19,train,525.5,,,,actual_training_history
2005-09-20,train,525.5,,,,actual_training_history
2005-09-21,train,525.5,,,,actual_training_history
2005-09-22,train,525.5,,,,actual_training_history
2005-09-23,train,525.5,,,,actual_training_history
2005-09-26,train,525.5,,,,actual_training_history
2005-09-27,train,525.5,,,,actual_training_history
2005-09-28,train,525.5,,,,actual_training_history
2005-09-29,train,525.5,,,,actual_training_history
2005-09-30,train,525.5,,,,actual_training_history
2005-10-03,train,440.9,,,,actual_training_history
2005-10-04,train,440.9,,,,actual_training_history
2005-10-05,train,427.4,,,,actual_training_history
2005-10-06,train,422.55,,,,actual_training_history
2005-10-07,train,422.55,,,,actual_training_history
2005-10-10,train,473.2,,,,actual_training_history
2005-10-11,train,467.0,,,,actual_training_history
2005-10-12,train,467.0,,,,actual_training_history
2005-10-13,train,467.0,,,,actual_training_history
2005-10-14,train,467.0,,,,actual_training_history
2005-10-17,train,467.0,,,,actual_training_history
2005-10-18,train,467.0,,,,actual_training_history
2005-10-19,train,467.0,,,,actual_training_history
2005-10-20,train,467.0,,,,actual_training_history
2005-10-21,train,467.0,,,,actual_training_history
2005-10-24,train,467.0,,,,actual_training_history
2005-10-25,train,467.0,,,,actual_training_history
2005-10-26,train,467.0,,,,actual_training_history
2005-10-27,train,467.0,,,,actual_training_history
2005-10-28,train,467.0,,,,actual_training_history
2005-10-31,train,467.0,,,,actual_training_history
2005-11-01,train,421.35,,,,actual_training_history
2005-11-02,train,418.85,,,,actual_training_history
2005-11-03,train,443.7,,,,actual_training_history
2005-11-04,train,429.0,,,,actual_training_history
2005-11-07,train,424.2,,,,actual_training_history
2005-11-08,train,440.75,,,,actual_training_history
2005-11-09,train,440.75,,,,actual_training_history
2005-11-10,train,475.5,,,,actual_training_history
2005-11-11,train,466.75,,,,actual_training_history
2005-11-14,train,466.75,,,,actual_training_history
2005-11-15,train,466.75,,,,actual_training_history
2005-11-16,train,466.75,,,,actual_training_history
2005-11-17,train,466.75,,,,actual_training_history
2005-11-18,train,466.75,,,,actual_training_history
2005-11-21,train,466.75,,,,actual_training_history
2005-11-22,train,466.75,,,,actual_training_history
2005-11-23,train,466.75,,,,actual_training_history
2005-11-24,train,466.75,,,,actual_training_history
2005-11-25,train,466.75,,,,actual_training_history
2005-11-28,train,466.75,,,,actual_training_history
2005-11-29,train,466.75,,,,actual_training_history
2005-11-30,train,466.75,,,,actual_training_history
2005-12-01,train,426.6,,,,actual_training_history
2005-12-02,train,426.6,,,,actual_training_history
2005-12-05,train,424.25,,,,actual_training_history
2005-12-06,train,424.25,,,,actual_training_history
